perp,time,close
AVAX,2025-08-12 19:00:00+00:00,24.64
AVAX,2025-08-13 19:00:00+00:00,25.395
AVAX,2025-08-14 19:00:00+00:00,23.611
AVAX,2025-08-15 19:00:00+00:00,23.522
AVAX,2025-08-16 19:00:00+00:00,24.183
AVAX,2025-08-17 19:00:00+00:00,25.069
AVAX,2025-08-18 19:00:00+00:00,23.825
AVAX,2025-08-19 19:00:00+00:00,22.494
AVAX,2025-08-20 19:00:00+00:00,23.509
AVAX,2025-08-21 19:00:00+00:00,22.815
AVAX,2025-08-22 19:00:00+00:00,25.094
AVAX,2025-08-23 19:00:00+00:00,26.001
AVAX,2025-08-24 19:00:00+00:00,25.836
AVAX,2025-08-25 19:00:00+00:00,23.544
AVAX,2025-08-26 19:00:00+00:00,24.229
AVAX,2025-08-27 19:00:00+00:00,24.678
AVAX,2025-08-28 19:00:00+00:00,24.207
AVAX,2025-08-29 19:00:00+00:00,23.452
AVAX,2025-08-30 19:00:00+00:00,23.753
AVAX,2025-08-31 19:00:00+00:00,23.826
AVAX,2025-09-01 19:00:00+00:00,23.599
AVAX,2025-09-02 19:00:00+00:00,23.805
AVAX,2025-09-03 19:00:00+00:00,25.356
AVAX,2025-09-04 19:00:00+00:00,24.242
AVAX,2025-09-05 19:00:00+00:00,24.431
AVAX,2025-09-06 19:00:00+00:00,24.33
AVAX,2025-09-07 19:00:00+00:00,24.559
AVAX,2025-09-08 19:00:00+00:00,25.356
AVAX,2025-09-09 19:00:00+00:00,25.922
AVAX,2025-09-10 19:00:00+00:00,28.553
AVAX,2025-09-11 19:00:00+00:00,28.996
AVAX,2025-09-12 19:00:00+00:00,28.665
AVAX,2025-09-13 19:00:00+00:00,29.646
AVAX,2025-09-14 19:00:00+00:00,29.599
AVAX,2025-09-15 19:00:00+00:00,29.141
AVAX,2025-09-16 19:00:00+00:00,29.997
AVAX,2025-09-17 19:00:00+00:00,30.095
AVAX,2025-09-18 19:00:00+00:00,34.748
AVAX,2025-09-19 19:00:00+00:00,33.835
AVAX,2025-09-20 19:00:00+00:00,33.289
AVAX,2025-09-21 19:00:00+00:00,33.259
AVAX,2025-09-22 19:00:00+00:00,31.379
AVAX,2025-09-23 19:00:00+00:00,33.766
AVAX,2025-09-24 19:00:00+00:00,34.247
AVAX,2025-09-25 19:00:00+00:00,29.462
AVAX,2025-09-26 19:00:00+00:00,28.748
AVAX,2025-09-27 19:00:00+00:00,28.785
AVAX,2025-09-28 19:00:00+00:00,29.024
AVAX,2025-09-29 19:00:00+00:00,30.494
AVAX,2025-09-30 19:00:00+00:00,30.046
AVAX,2025-10-01 19:00:00+00:00,30.63
AVAX,2025-10-02 19:00:00+00:00,31.051
AVAX,2025-10-03 19:00:00+00:00,31.204
AVAX,2025-10-04 19:00:00+00:00,30.05
AVAX,2025-10-05 19:00:00+00:00,29.723
AVAX,2025-10-06 19:00:00+00:00,30.863
AVAX,2025-10-07 19:00:00+00:00,28.122
AVAX,2025-10-08 19:00:00+00:00,29.229
AVAX,2025-10-09 19:00:00+00:00,28.101
AVAX,2025-10-10 19:00:00+00:00,26.44
AVAX,2025-10-11 19:00:00+00:00,21.862
AVAX,2025-10-12 19:00:00+00:00,23.006
AVAX,2025-10-13 19:00:00+00:00,23.831
AVAX,2025-10-14 19:00:00+00:00,22.556
AVAX,2025-10-15 19:00:00+00:00,21.974
AVAX,2025-10-16 19:00:00+00:00,20.77
AVAX,2025-10-17 19:00:00+00:00,19.918
AVAX,2025-10-18 19:00:00+00:00,20.154
AVAX,2025-10-19 19:00:00+00:00,20.703
AVAX,2025-10-20 19:00:00+00:00,20.52
AVAX,2025-10-21 19:00:00+00:00,20.39
AVAX,2025-10-22 19:00:00+00:00,19.06
AVAX,2025-10-23 19:00:00+00:00,19.37
AVAX,2025-10-24 19:00:00+00:00,19.514
AVAX,2025-10-25 19:00:00+00:00,19.738
AVAX,2025-10-26 19:00:00+00:00,20.304
AVAX,2025-10-27 19:00:00+00:00,20.595
AVAX,2025-10-28 19:00:00+00:00,19.628
AVAX,2025-10-29 19:00:00+00:00,19.928
AVAX,2025-10-30 19:00:00+00:00,17.579
AVAX,2025-10-31 19:00:00+00:00,18.266
AVAX,2025-11-01 19:00:00+00:00,18.634
AVAX,2025-11-02 19:00:00+00:00,18.148
AVAX,2025-11-03 19:00:00+00:00,16.766
AVAX,2025-11-04 19:00:00+00:00,15.588
AVAX,2025-11-05 19:00:00+00:00,16.773
AVAX,2025-11-06 19:00:00+00:00,16.113
AVAX,2025-11-07 19:00:00+00:00,17.818
AVAX,2025-11-08 19:00:00+00:00,17.273
AVAX,2025-11-09 19:00:00+00:00,17.878
AVAX,2025-11-10 19:00:00+00:00,17.993
AVAX,2025-11-11 19:00:00+00:00,17.252
AVAX,2025-11-12 19:00:00+00:00,16.79
AVAX,2025-11-13 19:00:00+00:00,15.973
AVAX,2025-11-14 19:00:00+00:00,15.646
AVAX,2025-11-15 19:00:00+00:00,15.684
AVAX,2025-11-16 19:00:00+00:00,14.934
AVAX,2025-11-17 19:00:00+00:00,14.38
AVAX,2025-11-18 19:00:00+00:00,14.738
AVAX,2025-11-19 19:00:00+00:00,13.775
AVAX,2025-11-20 19:00:00+00:00,13.771
AVAX,2025-11-21 19:00:00+00:00,13.285
AVAX,2025-11-22 19:00:00+00:00,13.229
AVAX,2025-11-23 19:00:00+00:00,13.376
AVAX,2025-11-24 19:00:00+00:00,13.916
AVAX,2025-11-25 19:00:00+00:00,13.998
AVAX,2025-11-26 19:00:00+00:00,14.545
AVAX,2025-11-27 19:00:00+00:00,15.023
AVAX,2025-11-28 19:00:00+00:00,14.869
AVAX,2025-11-29 19:00:00+00:00,14.425
AVAX,2025-11-30 19:00:00+00:00,13.992
AVAX,2025-12-01 19:00:00+00:00,12.613
AVAX,2025-12-02 19:00:00+00:00,13.64
AVAX,2025-12-03 19:00:00+00:00,14.488
AVAX,2025-12-04 19:00:00+00:00,14.42
AVAX,2025-12-05 19:00:00+00:00,13.403
AVAX,2025-12-06 19:00:00+00:00,13.298
AVAX,2025-12-07 19:00:00+00:00,13.745
AVAX,2025-12-08 19:00:00+00:00,13.547
AVAX,2025-12-09 19:00:00+00:00,14.618
AVAX,2025-12-10 19:00:00+00:00,14.546
AVAX,2025-12-11 19:00:00+00:00,13.245
AVAX,2025-12-12 19:00:00+00:00,13.067
AVAX,2025-12-13 19:00:00+00:00,13.383
AVNT,2025-09-21 19:00:00+00:00,2.2305
AVNT,2025-09-22 19:00:00+00:00,1.9742
AVNT,2025-09-23 19:00:00+00:00,1.9371
AVNT,2025-09-24 19:00:00+00:00,2.1067
AVNT,2025-09-25 19:00:00+00:00,1.6464
AVNT,2025-09-26 19:00:00+00:00,1.6283
AVNT,2025-09-27 19:00:00+00:00,1.5405
AVNT,2025-09-28 19:00:00+00:00,1.3804
AVNT,2025-09-29 19:00:00+00:00,1.1308
AVNT,2025-09-30 19:00:00+00:00,1.3079
AVNT,2025-10-01 19:00:00+00:00,1.1899
AVNT,2025-10-02 19:00:00+00:00,1.1182
AVNT,2025-10-03 19:00:00+00:00,1.2619
AVNT,2025-10-04 19:00:00+00:00,1.1777
AVNT,2025-10-05 19:00:00+00:00,1.1145
AVNT,2025-10-06 19:00:00+00:00,1.1115
AVNT,2025-10-07 19:00:00+00:00,0.96564
AVNT,2025-10-08 19:00:00+00:00,0.92666
AVNT,2025-10-09 19:00:00+00:00,0.81797
AVNT,2025-10-10 19:00:00+00:00,0.79149
AVNT,2025-10-11 19:00:00+00:00,0.5886
AVNT,2025-10-12 19:00:00+00:00,0.67737
AVNT,2025-10-13 19:00:00+00:00,0.64511
AVNT,2025-10-14 19:00:00+00:00,0.61417
AVNT,2025-10-15 19:00:00+00:00,0.58692
AVNT,2025-10-16 19:00:00+00:00,0.55089
AVNT,2025-10-17 19:00:00+00:00,0.49532
AVNT,2025-10-18 19:00:00+00:00,0.49632
AVNT,2025-10-19 19:00:00+00:00,0.498
AVNT,2025-10-20 19:00:00+00:00,0.6504
AVNT,2025-10-21 19:00:00+00:00,0.66116
AVNT,2025-10-22 19:00:00+00:00,0.63066
AVNT,2025-10-23 19:00:00+00:00,0.64499
AVNT,2025-10-24 19:00:00+00:00,0.81958
AVNT,2025-10-25 19:00:00+00:00,0.73887
AVNT,2025-10-26 19:00:00+00:00,0.77756
AVNT,2025-10-27 19:00:00+00:00,0.70704
AVNT,2025-10-28 19:00:00+00:00,0.66323
AVNT,2025-10-29 19:00:00+00:00,0.64597
AVNT,2025-10-30 19:00:00+00:00,0.5683
AVNT,2025-10-31 19:00:00+00:00,0.66
AVNT,2025-11-01 19:00:00+00:00,0.6518
AVNT,2025-11-02 19:00:00+00:00,0.62484
AVNT,2025-11-03 19:00:00+00:00,0.53935
AVNT,2025-11-04 19:00:00+00:00,0.51193
AVNT,2025-11-05 19:00:00+00:00,0.54181
AVNT,2025-11-06 19:00:00+00:00,0.5034
AVNT,2025-11-07 19:00:00+00:00,0.6399
AVNT,2025-11-08 19:00:00+00:00,0.52237
AVNT,2025-11-09 19:00:00+00:00,0.543
AVNT,2025-11-10 19:00:00+00:00,0.53336
AVNT,2025-11-11 19:00:00+00:00,0.51931
AVNT,2025-11-12 19:00:00+00:00,0.4837
AVNT,2025-11-13 19:00:00+00:00,0.51612
AVNT,2025-11-14 19:00:00+00:00,0.50719
AVNT,2025-11-15 19:00:00+00:00,0.50045
AVNT,2025-11-16 19:00:00+00:00,0.45446
AVNT,2025-11-17 19:00:00+00:00,0.41807
AVNT,2025-11-18 19:00:00+00:00,0.44781
AVNT,2025-11-19 19:00:00+00:00,0.40808
AVNT,2025-11-20 19:00:00+00:00,0.39932
AVNT,2025-11-21 19:00:00+00:00,0.41537
AVNT,2025-11-22 19:00:00+00:00,0.39128
AVNT,2025-11-23 19:00:00+00:00,0.38616
AVNT,2025-11-24 19:00:00+00:00,0.39742
AVNT,2025-11-25 19:00:00+00:00,0.39793
AVNT,2025-11-26 19:00:00+00:00,0.40254
AVNT,2025-11-27 19:00:00+00:00,0.41868
AVNT,2025-11-28 19:00:00+00:00,0.389
AVNT,2025-11-29 19:00:00+00:00,0.38453
AVNT,2025-11-30 19:00:00+00:00,0.37634
AVNT,2025-12-01 19:00:00+00:00,0.326
AVNT,2025-12-02 19:00:00+00:00,0.33939
AVNT,2025-12-03 19:00:00+00:00,0.36115
AVNT,2025-12-04 19:00:00+00:00,0.35233
AVNT,2025-12-05 19:00:00+00:00,0.32441
AVNT,2025-12-06 19:00:00+00:00,0.33105
AVNT,2025-12-07 19:00:00+00:00,0.31611
AVNT,2025-12-08 19:00:00+00:00,0.305
AVNT,2025-12-09 19:00:00+00:00,0.31575
AVNT,2025-12-10 19:00:00+00:00,0.32057
AVNT,2025-12-11 19:00:00+00:00,0.29575
AVNT,2025-12-12 19:00:00+00:00,0.2879
AVNT,2025-12-13 19:00:00+00:00,0.29003
BABY,2025-06-05 19:00:00+00:00,0.061926
BABY,2025-06-06 19:00:00+00:00,0.06
BABY,2025-06-07 19:00:00+00:00,0.06332
BABY,2025-06-08 19:00:00+00:00,0.065179
BABY,2025-06-09 19:00:00+00:00,0.066936
BABY,2025-06-10 19:00:00+00:00,0.070013
BABY,2025-06-11 19:00:00+00:00,0.06855
BABY,2025-06-12 19:00:00+00:00,0.061519
BABY,2025-06-13 19:00:00+00:00,0.056371
BABY,2025-06-14 19:00:00+00:00,0.056116
BABY,2025-06-15 19:00:00+00:00,0.055472
BABY,2025-06-16 19:00:00+00:00,0.058658
BABY,2025-06-17 19:00:00+00:00,0.052176
BABY,2025-06-18 19:00:00+00:00,0.046305
BABY,2025-06-19 19:00:00+00:00,0.048716
BABY,2025-06-20 19:00:00+00:00,0.046175
BABY,2025-06-21 19:00:00+00:00,0.042751
BABY,2025-06-22 19:00:00+00:00,0.038833
BABY,2025-06-23 19:00:00+00:00,0.045042
BABY,2025-06-24 19:00:00+00:00,0.046547
BABY,2025-06-25 19:00:00+00:00,0.044686
BABY,2025-06-26 19:00:00+00:00,0.045193
BABY,2025-06-27 19:00:00+00:00,0.045865
BABY,2025-06-28 19:00:00+00:00,0.048633
BABY,2025-06-29 19:00:00+00:00,0.048437
BABY,2025-06-30 19:00:00+00:00,0.048653
BABY,2025-07-01 19:00:00+00:00,0.04517
BABY,2025-07-02 19:00:00+00:00,0.050488
BABY,2025-07-03 19:00:00+00:00,0.050909
BABY,2025-07-04 19:00:00+00:00,0.046656
BABY,2025-07-05 19:00:00+00:00,0.046125
BABY,2025-07-06 19:00:00+00:00,0.048361
BABY,2025-07-07 19:00:00+00:00,0.047619
BABY,2025-07-08 19:00:00+00:00,0.046116
BABY,2025-07-09 19:00:00+00:00,0.046172
BABY,2025-07-10 19:00:00+00:00,0.050849
BABY,2025-07-11 19:00:00+00:00,0.055244
BABY,2025-07-12 19:00:00+00:00,0.050647
BABY,2025-07-13 19:00:00+00:00,0.051835
BABY,2025-07-14 19:00:00+00:00,0.050664
BABY,2025-07-15 19:00:00+00:00,0.05103
BABY,2025-07-16 19:00:00+00:00,0.053805
BABY,2025-07-17 19:00:00+00:00,0.050181
BABY,2025-07-18 19:00:00+00:00,0.047915
BABY,2025-07-19 19:00:00+00:00,0.047165
BABY,2025-07-20 19:00:00+00:00,0.051726
BABY,2025-07-21 19:00:00+00:00,0.053402
BABY,2025-07-22 19:00:00+00:00,0.05459
BABY,2025-07-23 19:00:00+00:00,0.052114
BABY,2025-07-24 19:00:00+00:00,0.064111
BABY,2025-07-25 19:00:00+00:00,0.056677
BABY,2025-07-26 19:00:00+00:00,0.062141
BABY,2025-07-27 19:00:00+00:00,0.060713
BABY,2025-07-28 19:00:00+00:00,0.056948
BABY,2025-07-29 19:00:00+00:00,0.054109
BABY,2025-07-30 19:00:00+00:00,0.058833
BABY,2025-07-31 19:00:00+00:00,0.057094
BABY,2025-08-01 19:00:00+00:00,0.063018
BABY,2025-08-02 19:00:00+00:00,0.05746
BABY,2025-08-03 19:00:00+00:00,0.057911
BABY,2025-08-04 19:00:00+00:00,0.057603
BABY,2025-08-05 19:00:00+00:00,0.059367
BABY,2025-08-06 19:00:00+00:00,0.060544
BABY,2025-08-07 19:00:00+00:00,0.061973
BABY,2025-08-08 19:00:00+00:00,0.065126
BABY,2025-08-09 19:00:00+00:00,0.066421
BABY,2025-08-10 19:00:00+00:00,0.063875
BABY,2025-08-11 19:00:00+00:00,0.061124
BABY,2025-08-12 19:00:00+00:00,0.062353
BABY,2025-08-13 19:00:00+00:00,0.065252
BABY,2025-08-14 19:00:00+00:00,0.059192
BABY,2025-08-15 19:00:00+00:00,0.056212
BABY,2025-08-16 19:00:00+00:00,0.056558
BABY,2025-08-17 19:00:00+00:00,0.056699
BABY,2025-08-18 19:00:00+00:00,0.05386
BABY,2025-08-19 19:00:00+00:00,0.050917
BABY,2025-08-20 19:00:00+00:00,0.051947
BABY,2025-08-21 19:00:00+00:00,0.049653
BABY,2025-08-22 19:00:00+00:00,0.054016
BABY,2025-08-23 19:00:00+00:00,0.054425
BABY,2025-08-24 19:00:00+00:00,0.052131
BABY,2025-08-25 19:00:00+00:00,0.046853
BABY,2025-08-26 19:00:00+00:00,0.049648
BABY,2025-08-27 19:00:00+00:00,0.04897
BABY,2025-08-28 19:00:00+00:00,0.047227
BABY,2025-08-29 19:00:00+00:00,0.045589
BABY,2025-08-30 19:00:00+00:00,0.0464
BABY,2025-08-31 19:00:00+00:00,0.04634
BABY,2025-09-01 19:00:00+00:00,0.043707
BABY,2025-09-02 19:00:00+00:00,0.043477
BABY,2025-09-03 19:00:00+00:00,0.047443
BABY,2025-09-04 19:00:00+00:00,0.043855
BABY,2025-09-05 19:00:00+00:00,0.045067
BABY,2025-09-06 19:00:00+00:00,0.044644
BABY,2025-09-07 19:00:00+00:00,0.046129
BABY,2025-09-08 19:00:00+00:00,0.049629
BABY,2025-09-09 19:00:00+00:00,0.0496
BABY,2025-09-10 19:00:00+00:00,0.049448
BABY,2025-09-11 19:00:00+00:00,0.050151
BABY,2025-09-12 19:00:00+00:00,0.051659
BABY,2025-09-13 19:00:00+00:00,0.051847
BABY,2025-09-14 19:00:00+00:00,0.049794
BABY,2025-09-15 19:00:00+00:00,0.047873
BABY,2025-09-16 19:00:00+00:00,0.055659
BABY,2025-09-17 19:00:00+00:00,0.05202
BABY,2025-09-18 19:00:00+00:00,0.058883
BABY,2025-09-19 19:00:00+00:00,0.055087
BABY,2025-09-20 19:00:00+00:00,0.055729
BABY,2025-09-21 19:00:00+00:00,0.059238
BABY,2025-09-22 19:00:00+00:00,0.052723
BABY,2025-09-23 19:00:00+00:00,0.053898
BABY,2025-09-24 19:00:00+00:00,0.056807
BABY,2025-09-25 19:00:00+00:00,0.048036
BABY,2025-09-26 19:00:00+00:00,0.04968
BABY,2025-09-27 19:00:00+00:00,0.048318
BABY,2025-09-28 19:00:00+00:00,0.047171
BABY,2025-09-29 19:00:00+00:00,0.045349
BABY,2025-09-30 19:00:00+00:00,0.047885
BABY,2025-10-01 19:00:00+00:00,0.049573
BABY,2025-10-02 19:00:00+00:00,0.050337
BABY,2025-10-03 19:00:00+00:00,0.056198
BABY,2025-10-04 19:00:00+00:00,0.053665
BABY,2025-10-05 19:00:00+00:00,0.05096
BABY,2025-10-06 19:00:00+00:00,0.05318
BABY,2025-10-07 19:00:00+00:00,0.050374
BABY,2025-10-08 19:00:00+00:00,0.04957
BABY,2025-10-09 19:00:00+00:00,0.046867
BABY,2025-10-10 19:00:00+00:00,0.042948
BABY,2025-10-11 19:00:00+00:00,0.031879
BABY,2025-10-12 19:00:00+00:00,0.036417
BABY,2025-10-13 19:00:00+00:00,0.038635
BABY,2025-10-14 19:00:00+00:00,0.035813
BABY,2025-10-15 19:00:00+00:00,0.034749
BABY,2025-10-16 19:00:00+00:00,0.032965
BABY,2025-10-17 19:00:00+00:00,0.031866
BABY,2025-10-18 19:00:00+00:00,0.032581
BABY,2025-10-19 19:00:00+00:00,0.033401
BABY,2025-10-20 19:00:00+00:00,0.03331
BABY,2025-10-21 19:00:00+00:00,0.033964
BABY,2025-10-22 19:00:00+00:00,0.031081
BABY,2025-10-23 19:00:00+00:00,0.031789
BABY,2025-10-24 19:00:00+00:00,0.032093
BABY,2025-10-25 19:00:00+00:00,0.032288
BABY,2025-10-26 19:00:00+00:00,0.032554
BABY,2025-10-27 19:00:00+00:00,0.032185
BABY,2025-10-28 19:00:00+00:00,0.031283
BABY,2025-10-29 19:00:00+00:00,0.031039
BABY,2025-10-30 19:00:00+00:00,0.026709
BABY,2025-10-31 19:00:00+00:00,0.027024
BABY,2025-11-01 19:00:00+00:00,0.027551
BABY,2025-11-02 19:00:00+00:00,0.026456
BABY,2025-11-03 19:00:00+00:00,0.023718
BABY,2025-11-04 19:00:00+00:00,0.022165
BABY,2025-11-05 19:00:00+00:00,0.023511
BABY,2025-11-06 19:00:00+00:00,0.023695
BABY,2025-11-07 19:00:00+00:00,0.027204
BABY,2025-11-08 19:00:00+00:00,0.026534
BABY,2025-11-09 19:00:00+00:00,0.027264
BABY,2025-11-10 19:00:00+00:00,0.027299
BABY,2025-11-11 19:00:00+00:00,0.029944
BABY,2025-11-12 19:00:00+00:00,0.029645
BABY,2025-11-13 19:00:00+00:00,0.029064
BABY,2025-11-14 19:00:00+00:00,0.02879
BABY,2025-11-15 19:00:00+00:00,0.030407
BABY,2025-11-16 19:00:00+00:00,0.02791
BABY,2025-11-17 19:00:00+00:00,0.02569
BABY,2025-11-18 19:00:00+00:00,0.023665
BABY,2025-11-19 19:00:00+00:00,0.021395
BABY,2025-11-20 19:00:00+00:00,0.021067
BABY,2025-11-21 19:00:00+00:00,0.020277
BABY,2025-11-22 19:00:00+00:00,0.021237
BABY,2025-11-23 19:00:00+00:00,0.020333
BABY,2025-11-24 19:00:00+00:00,0.020498
BABY,2025-11-25 19:00:00+00:00,0.019755
BABY,2025-11-26 19:00:00+00:00,0.020133
BABY,2025-11-27 19:00:00+00:00,0.020781
BABY,2025-11-28 19:00:00+00:00,0.019896
BABY,2025-11-29 19:00:00+00:00,0.019585
BABY,2025-11-30 19:00:00+00:00,0.019332
BABY,2025-12-01 19:00:00+00:00,0.018047
BABY,2025-12-02 19:00:00+00:00,0.019116
BABY,2025-12-03 19:00:00+00:00,0.020222
BABY,2025-12-04 19:00:00+00:00,0.019601
BABY,2025-12-05 19:00:00+00:00,0.019209
BABY,2025-12-06 19:00:00+00:00,0.019605
BABY,2025-12-07 19:00:00+00:00,0.019604
BABY,2025-12-08 19:00:00+00:00,0.018984
BABY,2025-12-09 19:00:00+00:00,0.019522
BABY,2025-12-10 19:00:00+00:00,0.019789
BABY,2025-12-11 19:00:00+00:00,0.0187
BABY,2025-12-12 19:00:00+00:00,0.018589
BABY,2025-12-13 19:00:00+00:00,0.018735
BANANA,2025-06-05 19:00:00+00:00,20.39
BANANA,2025-06-06 19:00:00+00:00,19.127
BANANA,2025-06-07 19:00:00+00:00,18.929
BANANA,2025-06-08 19:00:00+00:00,18.978
BANANA,2025-06-09 19:00:00+00:00,19.716
BANANA,2025-06-10 19:00:00+00:00,20.979
BANANA,2025-06-11 19:00:00+00:00,21.431
BANANA,2025-06-12 19:00:00+00:00,19.27
BANANA,2025-06-13 19:00:00+00:00,17.927
BANANA,2025-06-14 19:00:00+00:00,17.736
BANANA,2025-06-15 19:00:00+00:00,18.108
BANANA,2025-06-16 19:00:00+00:00,18.418
BANANA,2025-06-17 19:00:00+00:00,16.565
BANANA,2025-06-18 19:00:00+00:00,16.376
BANANA,2025-06-19 19:00:00+00:00,16.382
BANANA,2025-06-20 19:00:00+00:00,15.877
BANANA,2025-06-21 19:00:00+00:00,15.093
BANANA,2025-06-22 19:00:00+00:00,14.041
BANANA,2025-06-23 19:00:00+00:00,16.023
BANANA,2025-06-24 19:00:00+00:00,16.916
BANANA,2025-06-25 19:00:00+00:00,16.611
BANANA,2025-06-26 19:00:00+00:00,16.639
BANANA,2025-06-27 19:00:00+00:00,16.613
BANANA,2025-06-28 19:00:00+00:00,16.756
BANANA,2025-06-29 19:00:00+00:00,17.568
BANANA,2025-06-30 19:00:00+00:00,17.265
BANANA,2025-07-01 19:00:00+00:00,16.167
BANANA,2025-07-02 19:00:00+00:00,17.639
BANANA,2025-07-03 19:00:00+00:00,17.821
BANANA,2025-07-04 19:00:00+00:00,16.805
BANANA,2025-07-05 19:00:00+00:00,16.995
BANANA,2025-07-06 19:00:00+00:00,17.264
BANANA,2025-07-07 19:00:00+00:00,17.297
BANANA,2025-07-08 19:00:00+00:00,17.47
BANANA,2025-07-09 19:00:00+00:00,18.402
BANANA,2025-07-10 19:00:00+00:00,18.714
BANANA,2025-07-11 19:00:00+00:00,19.879
BANANA,2025-07-12 19:00:00+00:00,18.612
BANANA,2025-07-13 19:00:00+00:00,19.054
BANANA,2025-07-14 19:00:00+00:00,22.169
BANANA,2025-07-15 19:00:00+00:00,22.769
BANANA,2025-07-16 19:00:00+00:00,23.924
BANANA,2025-07-17 19:00:00+00:00,22.534
BANANA,2025-07-18 19:00:00+00:00,22.618
BANANA,2025-07-19 19:00:00+00:00,23.291
BANANA,2025-07-20 19:00:00+00:00,27.484
BANANA,2025-07-21 19:00:00+00:00,27.29
BANANA,2025-07-22 19:00:00+00:00,29.113
BANANA,2025-07-23 19:00:00+00:00,30.2
BANANA,2025-07-24 19:00:00+00:00,28.405
BANANA,2025-07-25 19:00:00+00:00,27.934
BANANA,2025-07-26 19:00:00+00:00,29.39
BANANA,2025-07-27 19:00:00+00:00,29.227
BANANA,2025-07-28 19:00:00+00:00,27.33
BANANA,2025-07-29 19:00:00+00:00,26.042
BANANA,2025-07-30 19:00:00+00:00,26.885
BANANA,2025-07-31 19:00:00+00:00,24.999
BANANA,2025-08-01 19:00:00+00:00,23.71
BANANA,2025-08-02 19:00:00+00:00,21.864
BANANA,2025-08-03 19:00:00+00:00,22.907
BANANA,2025-08-04 19:00:00+00:00,23.526
BANANA,2025-08-05 19:00:00+00:00,22.601
BANANA,2025-08-06 19:00:00+00:00,22.5
BANANA,2025-08-07 19:00:00+00:00,23.267
BANANA,2025-08-08 19:00:00+00:00,24.301
BANANA,2025-08-09 19:00:00+00:00,27.281
BANANA,2025-08-10 19:00:00+00:00,26.962
BANANA,2025-08-11 19:00:00+00:00,25.266
BANANA,2025-08-12 19:00:00+00:00,26.467
BANANA,2025-08-13 19:00:00+00:00,26.607
BANANA,2025-08-14 19:00:00+00:00,24.38
BANANA,2025-08-15 19:00:00+00:00,23.426
BANANA,2025-08-16 19:00:00+00:00,24.313
BANANA,2025-08-17 19:00:00+00:00,24.447
BANANA,2025-08-18 19:00:00+00:00,23.563
BANANA,2025-08-19 19:00:00+00:00,22.366
BANANA,2025-08-20 19:00:00+00:00,22.738
BANANA,2025-08-21 19:00:00+00:00,21.561
BANANA,2025-08-22 19:00:00+00:00,24.422
BANANA,2025-08-23 19:00:00+00:00,23.502
BANANA,2025-08-24 19:00:00+00:00,23.191
BANANA,2025-08-25 19:00:00+00:00,20.338
BANANA,2025-08-26 19:00:00+00:00,21.343
BANANA,2025-08-27 19:00:00+00:00,20.894
BANANA,2025-08-28 19:00:00+00:00,19.679
BANANA,2025-08-29 19:00:00+00:00,19.319
BANANA,2025-08-30 19:00:00+00:00,19.396
BANANA,2025-08-31 19:00:00+00:00,19.147
BANANA,2025-09-01 19:00:00+00:00,18.526
BANANA,2025-09-02 19:00:00+00:00,18.14
BANANA,2025-09-03 19:00:00+00:00,19.123
BANANA,2025-09-04 19:00:00+00:00,18.151
BANANA,2025-09-05 19:00:00+00:00,18.721
BANANA,2025-09-06 19:00:00+00:00,18.62
BANANA,2025-09-07 19:00:00+00:00,19.069
BANANA,2025-09-08 19:00:00+00:00,20.0
BANANA,2025-09-09 19:00:00+00:00,20.013
BANANA,2025-09-10 19:00:00+00:00,20.688
BANANA,2025-09-11 19:00:00+00:00,20.942
BANANA,2025-09-12 19:00:00+00:00,21.832
BANANA,2025-09-13 19:00:00+00:00,22.229
BANANA,2025-09-14 19:00:00+00:00,22.663
BANANA,2025-09-15 19:00:00+00:00,21.792
BANANA,2025-09-16 19:00:00+00:00,21.668
BANANA,2025-09-17 19:00:00+00:00,20.673
BANANA,2025-09-18 19:00:00+00:00,21.441
BANANA,2025-09-19 19:00:00+00:00,20.211
BANANA,2025-09-20 19:00:00+00:00,19.97
BANANA,2025-09-21 19:00:00+00:00,19.838
BANANA,2025-09-22 19:00:00+00:00,17.516
BANANA,2025-09-23 19:00:00+00:00,17.134
BANANA,2025-09-24 19:00:00+00:00,17.16
BANANA,2025-09-25 19:00:00+00:00,15.772
BANANA,2025-09-26 19:00:00+00:00,16.102
BANANA,2025-09-27 19:00:00+00:00,16.023
BANANA,2025-09-28 19:00:00+00:00,15.957
BANANA,2025-09-29 19:00:00+00:00,15.79
BANANA,2025-09-30 19:00:00+00:00,15.68
BANANA,2025-10-01 19:00:00+00:00,16.97
BANANA,2025-10-02 19:00:00+00:00,19.782
BANANA,2025-10-03 19:00:00+00:00,19.466
BANANA,2025-10-04 19:00:00+00:00,18.812
BANANA,2025-10-05 19:00:00+00:00,18.478
BANANA,2025-10-06 19:00:00+00:00,19.306
BANANA,2025-10-07 19:00:00+00:00,17.971
BANANA,2025-10-08 19:00:00+00:00,18.706
BANANA,2025-10-09 19:00:00+00:00,17.484
BANANA,2025-10-10 19:00:00+00:00,16.515
BANANA,2025-10-11 19:00:00+00:00,12.582
BANANA,2025-10-12 19:00:00+00:00,14.582
BANANA,2025-10-13 19:00:00+00:00,14.646
BANANA,2025-10-14 19:00:00+00:00,14.048
BANANA,2025-10-15 19:00:00+00:00,13.476
BANANA,2025-10-16 19:00:00+00:00,12.971
BANANA,2025-10-17 19:00:00+00:00,12.304
